age,gender,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,mental_stress_level,AI_tool_usage_hours,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
22,Female,2,3.98,5.5,100,4.7,7.2,2.3,2.3,4.6,Yes,In a Relationship,3.2,3.2,7,1,6.6,98,100
24,Male,4,4,4.7,100,10,3.6,2.5,4.6,3,No,Single,3,1.4,16,1,4.9,100,100
19,Male,1,3.77,3.7,98,6.8,7.1,3.2,1,0.3,No,In a Relationship,4.9,0.1,19,0,0.2,100,94
19,Male,3,3.25,1.6,87,8.2,5.7,3.2,2.1,4.3,No,In a Relationship,4.1,0.1,10,1,5.4,100,92
21,Female,1,3.95,3.8,87,5.5,3.6,1.7,2.3,2.5,Yes,Single,3.1,2.7,12,1,3.1,100,100
18,Female,4,3.95,5.1,100,8.2,7.2,3.7,1.6,0,No,In a Relationship,5,2.5,22,0,3.3,100,94
19,Male,4,4,2.9,100,9.2,4.9,0,0.4,4.6,Yes,Single,1,2.3,18,1,0.9,100,100
18,Female,2,4,5.5,100,6.9,5.5,2.1,0,5.3,No,Single,1.2,0.7,8,4,1.8,100,100
20,Male,1,3.92,5.4,100,5.8,5.7,3,0.6,5.7,No,Single,5.9,0.8,9,0,5.6,100,100
22,Male,3,4,6,100,6.8,3.7,2.3,0,0.4,No,Single,5.5,0,11,3,5,100,86
21,Female,1,3.21,4,98,4.3,3,0.1,0,0,No,In a Relationship,4.5,0.9,13,1,5.1,84,84
22,Male,3,4,4.4,92,7,5.3,3.9,1.6,2.2,No,Single,2.6,1.4,15,1,2.4,100,92
23,Male,3,4,5.6,100,8,3.5,0.9,0,4,No,In a Relationship,2.3,2.7,6,3,3.7,100,95
21,Male,2,4,4.2,99,7,5.6,2.7,2.3,1.1,No,Single,4.9,0.9,9,1,3.9,100,100
18,Male,2,3.25,2.7,81,6.7,3.2,3,0,0,No,Single,4.4,0.9,3,2,2.1,88,100
18,Female,3,3.29,2.8,93,7.6,7.5,2.8,2.6,4.4,No,Single,5.1,1.5,16,3,6.4,100,83
28,Male,2,3.82,3.9,96,7.7,6.1,4.6,0.2,2.3,Yes,In a Relationship,5.3,2.1,12,2,3.8,94,93
28,Female,3,3.05,1.6,88,5,5.5,2.7,2.4,4.2,No,In a Relationship,3.6,2.8,11,2,3.8,93,97
26,Female,2,3.76,3.3,92,7.1,7,3.4,1.8,3,No,Single,2.7,0.5,10,4,2.4,100,98
18,Male,2,4,5.1,100,9.9,7.3,2.7,2.2,2.7,No,Single,3.9,1,11,5,6.2,100,100
22,Female,2,2.09,0.5,62,5.4,5.7,3.7,1,2.9,Yes,In a Relationship,5.9,1.3,14,0,1.9,65,72
20,Female,2,4,5.8,93,6.9,4.9,4.9,0.9,2.3,No,In a Relationship,5.8,0.9,6,6,3.4,100,97
28,Female,1,3.56,5.2,100,9.3,7.3,3,3.8,2.1,No,In a Relationship,5.2,0.6,8,2,4.3,100,100
23,Male,2,4,2.8,98,8.3,5.5,4,0.2,0.8,Yes,Single,5,0.9,7,0,0.9,100,96
20,Male,1,3.67,4.3,90,6.4,8.4,5,0.5,4,Yes,Single,5.1,0,1,2,2.9,94,89
20,Male,4,3.18,3.5,74,7.2,8.3,4.8,0,5.5,No,Single,5.1,0.6,21,4,5.3,100,87
26,Female,1,3.72,5.3,100,7,1.3,2.2,0.6,2,No,Single,5.3,0,15,1,7.7,100,92
27,Female,1,4,5,100,6.1,5.5,4.4,0,6.7,No,Single,5,1.2,8,3,8.8,100,100
25,Female,1,3.14,1.4,76,6.9,5.6,3.2,3.7,3.8,No,Single,4.1,0.8,13,0,2,94,89
21,Male,4,3.75,4.4,100,6.7,4.4,4.5,2.4,3.5,No,Single,5.7,0.7,6,2,4.5,100,100
19,Male,2,3.47,3.2,89,7.1,5.1,3.7,0.7,4.3,No,In a Relationship,4.2,1.2,15,1,5.9,100,81
27,Female,2,3.8,3.6,93,6.1,6.3,3.2,2.5,5,No,Single,3.7,0,24,1,4.1,94,100
20,Female,4,2.44,2.4,68,5.5,6.4,3.5,0,2.1,Yes,In a Relationship,5.2,0.9,17,0,5.4,88,74
25,Male,1,4,6.1,100,7,6.6,3.2,0.1,4.1,No,In a Relationship,3.7,1.4,2,1,0.1,100,100
25,Female,2,4,5.1,93,9.1,6.7,3.2,2.4,5.1,Yes,Single,3,2.2,4,2,2.9,100,96
23,Female,2,3.51,2.4,100,7.1,3.6,2.6,0,2.2,No,Single,3.3,1.8,5,1,0.8,98,94
28,Female,3,3.45,1.5,93,6.6,3.9,2.4,0.7,3,No,In a Relationship,5,2.5,10,2,2.4,93,100
19,Female,4,2.88,2.9,65,7.9,9.3,5.4,2.7,1.5,No,Single,5.3,0,12,1,0,89,70
27,Female,3,3.83,4.2,100,6.8,8.3,3.5,2,2,Yes,Single,5.3,2.2,19,2,0.7,100,91
18,Male,4,4,3.9,100,9.2,3.7,1.9,0,2.3,No,Single,3.6,1.5,5,2,3.7,100,89
26,Male,2,4,5.4,100,7,5.7,2.4,1,1.2,Yes,Single,3.4,0.7,12,2,4.1,100,100
20,Male,2,3.72,4.7,88,7.8,8.4,4.4,0.7,2.9,No,Single,5.8,1.3,1,0,7.1,100,98
19,Male,4,4,5,100,6.1,5,1.7,0.6,3.7,No,In a Relationship,3.6,4.3,7,5,5.2,100,100
21,Female,2,4,4,93,7.6,3.3,0.6,0.7,3.9,Yes,In a Relationship,2.4,1.3,5,0,0.7,100,99
25,Female,4,3.04,1.4,77,7.3,2.9,0.7,3.1,1.4,Yes,In a Relationship,3.7,1.3,1,1,2.4,95,77
21,Male,1,4,3.2,100,6.9,5.6,0.2,0.5,1.8,No,In a Relationship,3.5,2.1,16,1,6.9,100,100
28,Female,2,4,5.1,100,6.4,4,0.9,3,4.7,No,Single,5.8,1,9,4,3.5,100,98
28,Male,1,3.43,3.4,100,6.2,4.5,1,2.6,1.8,Yes,In a Relationship,4.5,0.4,13,1,1.3,100,87
22,Male,2,3.73,4.3,91,7.3,8.3,4.9,2.8,4.6,No,Single,4,2.6,5,2,4,100,97
26,Male,1,3.5,3,86,7.8,4.7,2.7,2.2,1.5,No,Single,5.9,0,18,1,4.9,100,94
20,Male,1,3.65,2,70,6.8,5.4,2.3,2.2,3.8,No,Single,2.1,1.2,7,2,7.1,88,92
27,Male,3,4,3.3,100,7.3,3.2,0.6,1.8,4.5,Yes,Single,2.3,1.1,18,2,5.3,100,100
22,Female,4,3.79,4,100,7,5.2,2.6,0.8,0,No,Single,4,0.4,17,1,5.6,100,96
22,Male,2,3.38,2.5,100,7.1,3.6,0.2,3.6,4.7,Yes,Single,2.7,0,13,1,0,85,99
21,Female,3,3.96,3.1,91,6.8,4.1,2.2,1,5.6,No,In a Relationship,3.7,1.1,14,3,0,100,93
25,Male,2,3.17,2.1,81,7,7.5,5.9,1.4,2.4,No,In a Relationship,5.9,1.6,7,0,2.8,88,94
21,Male,4,4,5.2,100,10,7.4,3.8,2.4,3.7,Yes,Single,3.7,2.2,4,0,5.5,100,100
28,Male,4,3.32,3.1,99,7.4,4.9,2.5,2.1,1.3,No,Single,4.8,0.4,13,2,4.9,100,100
22,Male,3,4,5.7,100,7.8,6.4,3.8,0,3.7,Yes,Single,4,0.4,13,0,5.9,100,100
21,Male,4,4,5.8,100,7.5,2.7,2,1.3,7.9,No,Single,3.9,2.7,10,1,4.8,100,100
27,Female,2,3.55,3.4,90,6.7,5.8,1.6,1.2,0,No,Single,2.7,0.7,8,3,5.3,91,100
26,Female,1,3.1,2,78,8.6,9,5.4,3.2,2,No,In a Relationship,2.2,0.9,8,1,5.8,98,86
20,Female,3,2.36,0.5,74,6.7,4.9,1.1,2.1,4.6,No,Single,3.9,2.4,5,0,5.6,74,68
25,Female,3,3.3,1.3,87,8.3,5.8,2.3,3.8,5.5,Yes,Single,2.6,0,17,1,3.5,100,96
26,Female,4,3.38,1.4,76,6.6,4.5,3.3,1.4,0.2,No,In a Relationship,6.7,0,9,0,2.5,83,81
18,Female,4,4,5.6,100,5.8,4.7,1.4,1.4,1.7,No,In a Relationship,5.2,2.6,7,2,1,100,100
18,Female,3,3.7,3.7,86,7.4,6.1,3.8,1.4,1.8,No,Single,5.2,0.6,15,5,4.6,100,82
23,Male,2,3.55,4.1,86,5.7,4.1,2.3,2.1,1.7,No,Single,4.1,0.7,9,1,5.5,90,100
23,Male,1,2.37,0.5,70,7.6,7.4,3.8,5.1,2.8,No,In a Relationship,5,0.8,9,2,4.7,71,92
25,Female,4,3.2,1.7,84,5.6,8.7,3.7,1.6,0.1,Yes,In a Relationship,5.1,0.9,18,1,5.3,100,91
23,Female,4,4,4.8,100,6.6,7.2,2.4,0.3,2.5,Yes,Single,4.2,0.7,6,4,5,100,96
18,Male,4,3.55,3.9,92,5.3,9.1,5.4,1.9,1.1,No,In a Relationship,5.8,1.3,7,6,6.1,100,94
19,Female,1,3.58,3.3,91,10,4.8,1.8,0.6,2.9,Yes,Single,2.9,2.5,3,0,3.1,100,99
23,Male,2,3.55,4.3,81,5,7.5,4.8,0.8,1.6,Yes,Single,5.6,0.4,12,0,4.3,94,96
21,Female,2,4,6,100,7,6.5,4.6,1.8,2.7,No,In a Relationship,5.9,0.6,9,2,3.2,100,93
20,Female,4,3.39,3.2,98,8.4,8.2,5.5,3.9,0.9,No,In a Relationship,5.5,1.2,21,1,5.5,100,100
21,Male,2,3.33,3.6,100,8.2,7.2,3.1,1.1,4.9,Yes,Single,2.9,2.8,9,1,2.7,89,87
26,Male,3,4,3.8,94,8,6.8,1.6,1.9,2.3,No,In a Relationship,2.9,0.9,15,1,1.7,100,92
26,Female,2,3.55,7.1,100,6.6,7.9,5.9,1.5,3,No,In a Relationship,4.2,0.3,8,1,3.2,100,91
26,Female,2,3.3,0.5,60,8.6,2.9,2.3,2.4,2.7,No,In a Relationship,1.4,0,16,1,5.4,84,87
23,Male,2,4,4.5,100,8.1,4,1.6,0,3,Yes,Single,4.1,0.4,19,1,0.4,100,100
23,Male,1,4,3.3,94,7.3,6.6,2.5,1.1,3,No,Single,3.5,0.3,9,1,2.5,100,97
22,Female,1,3.84,4.4,100,7.3,6.8,1.3,1.3,4.6,Yes,Single,1.8,0,11,2,3.9,100,100
18,Female,4,3.42,2.5,88,6.6,8.2,3.6,1.8,2.4,No,Single,5.1,1.3,11,1,3.7,100,90
22,Female,1,3.17,3.4,90,5.9,6.4,1.9,2.5,1.6,No,Single,3.7,0.9,13,1,1.9,99,89
25,Female,4,4,4.6,92,8.5,4.4,2.4,3.3,3.1,No,Single,3.3,2.6,17,1,2.2,100,95
24,Female,4,4,8.2,100,8.6,6.3,4.3,1.6,1.8,No,In a Relationship,3.1,1.4,9,3,3.6,100,100
22,Male,1,3.97,4.7,99,5.9,5.1,3.7,3.5,2.9,No,In a Relationship,5.5,2.2,17,3,5.9,100,94
18,Male,2,3.62,2.2,91,6.8,5,2.8,2.5,0.9,No,Single,4.6,1,13,2,6,100,92
19,Male,4,3.2,2.9,99,6.8,7.2,3.1,3,5.1,No,In a Relationship,4.3,0.3,20,2,2.9,100,95
20,Male,2,3.61,2.8,81,7,7.7,2.8,2.1,1.4,No,In a Relationship,4,1.8,14,1,4.2,86,100
25,Male,3,3.6,0.8,89,7.1,5.6,2.2,1.9,5.4,No,Single,3.6,0.1,5,1,0.8,86,78
28,Female,4,3.47,3,88,8.1,5.5,2.8,3.3,2.9,Yes,In a Relationship,2.2,2.4,16,0,4.8,93,93
19,Male,1,3.97,4.6,93,6.1,5.2,3.5,2.1,4.7,No,Single,6.6,0.5,12,0,3.4,91,99
27,Female,2,3.21,1.6,75,6,5.5,2.6,2.2,1.5,Yes,In a Relationship,5.1,1.9,11,0,3.8,100,80
23,Male,3,3.87,5.1,90,8.5,6.6,3.4,0.3,0,No,Single,6.1,1.6,15,3,7.8,100,91
18,Female,4,3.9,4.2,96,6.4,2.7,1.5,1.5,0,Yes,Single,4.1,0.2,8,2,4.3,100,90
21,Male,2,4,2.4,94,5.5,6,1.9,1.1,8,Yes,In a Relationship,2.2,2.4,11,1,4.4,100,100
23,Female,4,3.93,3.3,96,6.4,4.2,1.7,2.7,1.8,Yes,Single,3.6,3.1,9,4,1.9,100,86
28,Male,2,4,5.9,100,6.6,6,2,2.2,5.2,No,In a Relationship,3.4,0.5,15,5,4.1,100,92
19,Male,4,3.98,4.6,100,8.9,7.7,4.7,2.3,0.4,No,Single,4.6,0.5,10,1,0.1,100,94
24,Female,2,3.87,3.5,100,8.1,7.3,3.9,1.2,3.4,Yes,Single,5.9,1.3,13,3,4.3,100,94
24,Male,1,3.86,3.1,89,8.4,3.4,1.2,1,3.7,No,Single,1.9,2.1,13,3,5.4,94,95
21,Male,3,4,3.6,100,8,6.1,3.5,1.9,8.7,Yes,Single,2.3,2.4,14,2,4.2,100,95
21,Male,2,3.42,2.7,91,8.1,6,2.2,3.1,2.4,No,Single,4.3,0.8,10,2,5.8,100,91
19,Male,1,2.48,0.5,66,6.2,4.6,1.8,0.3,1.6,No,In a Relationship,2.6,1.3,18,1,1.1,75,69
26,Male,2,4,6.6,100,6.8,2.3,0.6,0.9,3.7,Yes,Single,3.1,0.8,17,0,3.5,100,88
19,Female,4,3.94,3.7,90,5.8,7.4,4.3,4.1,1.2,No,Single,5.6,0.8,21,1,5.9,100,98
27,Female,4,3.45,4.1,94,6.7,4.3,0.8,0.2,3.8,No,In a Relationship,3.6,0.7,7,2,2.6,100,100
27,Male,1,3.7,3.4,85,7.8,7.3,2.7,3,2.9,No,Single,4.1,0,13,3,5.5,100,94
24,Male,3,3.42,2.4,85,7.2,5.8,1.4,0,1.5,No,Single,5.7,2.1,4,3,6.3,89,90
23,Male,2,3.76,3.2,88,8.6,6.9,4,0.7,4,No,In a Relationship,2.9,1.3,6,0,2,90,94
23,Male,3,2.85,1.1,84,5.6,4.6,2.3,2.6,3.2,No,In a Relationship,3.7,2.7,16,2,3.5,88,82
24,Female,1,4,6.9,100,7.6,5.3,2.6,0.8,4.5,Yes,Single,4.1,2,11,1,1.5,100,100
20,Male,1,2.98,1.6,74,5.5,5,2.6,1,6.3,No,Single,4.1,0.8,7,0,3.1,76,94
18,Male,3,3.83,2,91,7.1,6.9,3.3,0,2,Yes,In a Relationship,4.8,0.1,16,0,3.2,98,100
22,Male,2,3.57,2.8,100,7.9,7,2.8,0.3,2.2,No,Single,2.5,3.1,14,2,3.4,98,100
27,Male,2,4,5.4,99,6.7,7.2,2.7,0,0.3,No,In a Relationship,6.9,0,1,3,4.8,100,100
27,Female,1,3.77,3.5,86,7.7,4.5,2,0,4,No,In a Relationship,3.8,0.9,18,3,3.9,100,97
24,Male,2,3.27,1.6,86,5.8,2.8,0.4,2.4,1.7,Yes,Single,2.2,0.9,12,2,4.6,76,88
23,Female,1,3.75,5.4,100,5,3.6,1.1,0,3.7,No,Single,4.6,0.6,9,2,4.8,100,99
18,Male,2,4,4.6,95,7.7,4.6,3.9,1.9,5.3,No,Single,2.7,0.3,5,4,3.6,100,100
21,Female,2,3.93,4.3,100,9.1,3.9,2.3,1.4,1.6,Yes,In a Relationship,4.3,0,14,0,5,100,100
26,Female,2,4,4.6,98,5.8,4.8,1.8,0.1,2.1,No,In a Relationship,3,0.5,10,3,2.7,100,100
23,Male,2,4,7.1,100,8.5,4.2,0.7,0,5,Yes,In a Relationship,3.3,1.1,11,4,5.9,100,100
25,Female,3,4,6.8,100,7.1,3.8,0.2,2.3,4.4,Yes,Single,1.5,1.5,12,0,2.8,100,94
26,Female,4,3.17,2.5,86,5.4,3.8,1.7,2.4,4.2,Yes,Single,3,0.7,15,3,2.8,95,100
18,Male,4,4,5.9,100,5.6,6.5,4.1,3,2.2,No,In a Relationship,5.4,0.7,13,2,3.5,100,98
21,Male,1,3.72,4.1,100,7,4.7,2,1.3,0.1,No,In a Relationship,3.7,0.2,20,3,2.3,100,100
20,Male,1,3.82,4.2,90,6.5,5.9,3.4,0.9,1.6,No,In a Relationship,4.2,1.4,3,3,4.2,98,94
23,Female,4,2.91,1,66,5.4,5.7,1.9,0,1,No,In a Relationship,3.1,1.2,9,2,3.3,95,86
23,Male,1,3.22,3.2,81,5,5.2,3.8,1.5,4.2,No,Single,4.6,1.6,17,4,5.7,100,87
28,Female,3,3.04,2.3,85,6,3.9,2.3,0,3.6,No,In a Relationship,5,0.7,22,1,0.8,88,89
25,Male,3,4,4.7,100,7.2,3.6,1,0.8,1.8,Yes,In a Relationship,5.4,0.3,18,2,2,100,100
23,Female,3,4,5.1,93,7,3.8,2.4,1.1,2.1,No,Single,4.9,1.2,15,4,2.8,100,97
20,Male,3,2.23,0.5,65,6.4,6.3,5.6,0.2,4,Yes,In a Relationship,5.9,1.7,16,4,3,84,69
24,Male,2,3.43,3.5,98,7.2,6.7,5.5,3.3,2.4,No,In a Relationship,3.5,0.3,16,3,4.1,100,98
20,Female,4,3.91,5.2,100,8.2,6.2,3.5,4.7,1.8,Yes,In a Relationship,4.1,0.6,9,4,7.9,100,100
25,Female,1,3.83,3.2,100,7.5,6.4,2.6,3.4,7,Yes,In a Relationship,2.4,0,15,2,3.2,100,95
21,Male,4,4,4.6,87,6.9,7.1,3.3,3.3,1.9,No,Single,3,0,7,0,2.3,100,95
20,Male,4,4,4,96,8.1,8.2,3.3,2.1,4.3,No,Single,2.4,0.7,13,2,6.4,100,100
20,Male,1,3.44,4,95,5.8,5.8,2.7,2.7,3.8,Yes,Single,5,0.4,10,0,1.9,100,95
28,Male,3,3.57,3.1,93,6.7,6.8,3.5,2.5,0,No,In a Relationship,4.5,2,14,3,6.7,100,95
22,Male,4,3.31,1.7,72,6.8,5.8,3.1,1,1.6,No,In a Relationship,3.1,1.2,9,0,5,92,100
25,Female,3,3.32,1.8,82,5.5,5.1,2.3,3.1,4.6,Yes,In a Relationship,3.4,2.5,12,1,4.2,94,78
18,Female,1,4,4.6,100,6.5,6.5,1,0.8,2.7,No,Single,3.9,2.5,7,2,9.3,100,94
19,Male,4,3.1,3.5,89,4.5,5.4,2.1,3,0.1,No,Single,4.6,1.2,10,3,2.5,96,93
23,Female,3,4,3.3,97,9.3,7.4,4,2.6,3.8,No,Single,2.4,0,18,3,1.7,100,97
22,Female,1,3.63,2.9,89,5.9,4.4,2.8,1.3,1.8,Yes,In a Relationship,3.8,1.6,3,2,0,96,89
21,Male,3,3.47,3,87,8.9,6.8,3.3,0,3.9,Yes,In a Relationship,4.3,2.3,12,1,3.5,93,78
25,Female,2,4,5.1,100,7,6.2,2.4,2.5,8.4,Yes,Single,1,1.8,19,0,2.7,100,93
23,Female,4,3.3,3,84,7.7,5.5,1.2,0.3,3.8,Yes,In a Relationship,2.8,1.5,16,4,3,97,84
18,Male,3,3.38,1.5,67,6.4,6.2,2.4,2.1,4.2,Yes,Single,3.8,1,12,5,6.1,84,86
22,Male,4,4,4.6,100,7.2,4.1,1.3,1.9,2.5,Yes,In a Relationship,2.7,0,16,1,4.7,100,100
23,Male,1,3.72,3.2,80,7.8,4,1.2,1.7,0.8,No,In a Relationship,2.6,1.8,8,5,2.5,100,95
28,Male,4,3.68,3.5,89,7.8,7.5,4.6,1.8,5,No,Single,5.1,1,16,2,6.4,100,100
22,Male,1,3.97,5.9,100,7.9,5.3,2.2,1.2,1.8,No,In a Relationship,4.7,1.5,18,5,4.8,100,98
22,Male,2,4,3.5,94,6.6,6.2,1.7,0.4,2.5,Yes,In a Relationship,4,0.6,13,1,6,90,100
21,Male,4,3.81,3.9,100,6.4,9.5,5.2,2.2,6.6,No,In a Relationship,4,3.2,17,3,2.3,100,97
20,Male,1,2.54,1.7,78,5.1,7.9,4,4.1,2.3,No,Single,5.5,1.4,7,3,3.8,71,73
20,Male,1,3.66,3.2,91,7.6,7.6,2.2,2.8,5.4,Yes,Single,3.5,0.8,6,2,3.2,99,100
25,Female,4,4,4.4,100,8.3,3.2,3.4,2.4,3.8,Yes,In a Relationship,3.6,0.1,16,3,4.8,100,93
19,Male,4,3.19,1.2,71,8.9,4.8,2.4,0.9,1.9,Yes,Single,3.9,0,24,2,7.8,96,92
27,Male,2,3.82,3.8,100,7.4,4.8,1.8,5.1,3.7,No,Single,3,1.8,12,0,1.7,100,98
22,Female,3,3.98,3.7,87,6.1,5.7,3.5,2.2,1.6,Yes,In a Relationship,1.8,0.6,16,5,6.1,100,100
19,Female,3,3.98,3.6,99,5,4.2,2.3,1.9,4.8,No,Single,4,0.8,1,2,4.8,100,98
26,Male,2,4,5.1,100,8.3,3.8,2.9,2.5,5.5,No,Single,3.8,0.7,15,1,3.4,100,100
26,Male,2,3.56,4,94,4.8,6.9,4.3,0.2,3.1,Yes,Single,5.5,0.1,10,1,5.1,100,100
27,Female,1,4,5.7,100,6.6,8.3,4.2,1.8,5.7,Yes,Single,4.6,0.9,22,2,1.6,100,100
19,Male,4,3.7,2,74,6.7,5.9,2,2.6,3.3,Yes,In a Relationship,3.5,1.3,16,2,5,100,98
23,Female,4,3.15,3.7,83,6.9,5.6,3.5,1.6,4.8,Yes,In a Relationship,3.8,0.2,12,0,1.9,100,88
28,Male,3,4,3.6,83,7,4.4,1.1,0,8.9,Yes,In a Relationship,2.4,1.5,9,1,4,100,100
20,Male,4,3.3,1.9,78,7.2,8.1,3.5,2.5,8,Yes,Single,5.2,0,18,4,0,91,86
20,Male,1,3.5,4.9,92,4.1,4.2,3,1.2,2.6,No,Single,6.1,0.8,19,3,3.7,96,92
22,Female,4,4,7,100,7,6.2,3.4,3.1,3.6,Yes,Single,4.9,1.6,8,1,4.2,100,100
19,Male,2,3.22,3.5,80,4.3,5.7,2.4,1.5,0.9,No,Single,5.5,1.2,18,1,4.6,92,91
25,Female,3,3.55,4.3,100,7.9,8.9,5.9,0.4,4.6,No,In a Relationship,3.3,0,17,1,1.8,100,92
26,Male,1,3.98,3.6,87,6.3,5.4,1.4,1.8,3.8,No,In a Relationship,4.8,0,13,1,4,92,98
28,Female,2,3.35,2.4,70,4.4,5.5,4.3,1.7,1.5,Yes,In a Relationship,6.8,1.8,16,1,3.5,87,89
21,Female,3,2.37,0.8,63,6,3.1,1.3,2.7,5.4,No,In a Relationship,3.7,1.9,15,1,4.9,72,87
18,Male,3,3.7,2.4,82,6.3,7.4,3.6,2.1,2.5,Yes,Single,4.7,1.6,7,3,5.2,83,87
28,Male,4,3.11,1.4,77,8.4,4.7,3.7,0.6,2,Yes,Single,4.7,1,14,2,5,85,90
21,Female,3,4,6.1,100,7.2,6.9,2.9,2.2,3.8,Yes,In a Relationship,3.6,1,11,0,4.3,100,100
21,Male,2,3.5,3.3,97,7.4,5.6,2.1,2.7,2.1,No,Single,4.6,1.1,7,4,2.9,100,92
20,Male,2,3.85,3,100,8.4,6.9,3,0.5,2.9,No,In a Relationship,2.8,1.8,8,3,6.9,100,100
20,Female,1,4,4.8,92,6.9,5.6,3.2,1.8,6.5,No,Single,1.7,1.1,4,1,2.5,100,94
20,Male,3,2.81,1.8,78,7.9,9.1,5.5,0.1,1.8,No,In a Relationship,3.9,1.6,3,2,6.5,94,92
22,Male,2,3.88,2.3,96,7.8,3.1,1.5,3.4,4.4,No,In a Relationship,3.1,2.5,9,0,0,100,100
22,Female,2,3.8,3.6,83,5.5,4.5,2,2.8,1.8,Yes,Single,4.2,0.2,18,0,1.8,100,100
19,Male,4,4,5,100,8.8,6.2,3.2,0.9,1.1,No,Single,3.8,1,6,1,3.2,100,99
26,Male,2,3.6,4.3,100,5.3,4.3,2.4,0.8,2.8,No,In a Relationship,3.2,0.3,6,3,6.2,97,96
27,Female,2,3.97,3.9,98,8.1,5.9,2.6,1.4,8.4,Yes,In a Relationship,2.8,0.8,22,2,2.3,100,97
24,Male,3,3.8,3.6,78,5.2,6,4.4,1.4,4.6,No,In a Relationship,4,1.1,7,6,5.6,96,98
21,Male,3,4,4.1,96,7.7,3.3,0,1.2,3.9,No,Single,3,0.3,12,3,4.1,100,100
28,Male,3,4,3.8,100,9.2,7,1.9,1.4,2,Yes,Single,1.7,0,15,2,4.6,100,99
23,Female,1,3.05,2,92,6.7,1.7,0.2,0.1,2.2,Yes,Single,2.5,0,11,1,3.1,75,97
22,Male,4,3.68,3.6,82,6.7,4,1,0.1,0,No,Single,3.1,1.6,12,0,3.6,100,93
23,Female,2,2.84,1.9,68,7.7,7.5,6.4,0.1,6.6,Yes,Single,5.1,0.5,8,2,3,94,87
18,Male,3,3.35,3.6,92,6.6,5.7,3.7,1.8,3.5,No,Single,4,1,9,1,6.4,100,90
19,Female,1,3.37,2.8,78,9.2,8,4.2,2.9,3.4,Yes,Single,4.2,1.2,14,2,5,83,89
25,Male,4,4,7.3,100,7.2,5.2,2.7,4.3,3.4,No,Single,5,2.1,6,2,2.1,100,93
25,Male,1,3.32,3.4,93,6.6,7.8,3.9,3.6,7.2,No,In a Relationship,5.6,0.9,19,4,7.1,100,93
22,Female,3,3.19,1.4,81,6.4,3.6,0.2,0.5,3.6,No,Single,3.4,1.4,3,0,4.4,86,95
26,Male,1,3.56,3.3,80,5.9,7.3,4.4,3.1,2.6,Yes,Single,4.1,0.1,13,1,4,98,100
23,Female,2,3.8,4.3,100,6.2,3.4,1.6,1.7,6.6,No,In a Relationship,4.4,1,7,0,2.4,100,90
19,Female,1,4,6,100,6.6,5.8,2,2.2,2.7,Yes,In a Relationship,5.5,0.2,14,1,4.5,100,90
20,Female,1,3.14,2.6,76,6.4,7,3.6,3.6,0,No,In a Relationship,5.1,1.1,7,3,2.9,92,89
27,Male,4,2.62,1.1,76,6.2,4.5,3.3,3.2,0,Yes,In a Relationship,6.5,1.3,15,2,2.1,99,77
19,Female,4,4,4.7,100,9.5,4.7,2.9,0.7,2.6,Yes,In a Relationship,3.6,1,16,2,1.1,100,100
22,Male,4,3.33,1.4,84,5.8,1,0.8,1.1,3.6,Yes,Single,1.9,0.8,17,3,4.5,96,89
25,Male,4,2.92,2.8,90,7.2,4.3,2.9,1.4,4.6,No,In a Relationship,3.1,1.5,10,0,2.7,84,85
24,Male,3,3.04,3.1,90,7.7,6.8,4.2,1.7,1.2,No,Single,4.2,0.8,20,1,6,93,87
18,Male,2,3.65,3.4,94,7.8,3.7,2,2,2.5,No,In a Relationship,3.2,0.8,12,1,6.5,100,100
27,Male,2,3.65,4.5,93,6.9,6.8,4.8,3.5,1.4,No,Single,4.3,0.1,12,3,2,100,94
27,Male,3,3.74,2.5,94,6.7,6.2,1.5,1.4,5.2,Yes,Single,2.3,1.7,15,1,5.6,98,93
20,Female,4,3.64,3.1,90,7.5,7,2.8,1,5.6,No,Single,4.7,1.2,4,1,6.7,100,88
28,Female,3,3.44,3.5,93,7.3,7.3,5.1,1.7,6.9,Yes,In a Relationship,2.4,0.7,11,1,6.3,99,98
26,Female,3,3.88,3.7,100,6.7,5.8,1.8,0.8,3.7,No,Single,2.9,0.2,14,2,7.3,100,100
18,Female,4,3.27,3.6,79,5.1,8.9,4.4,3.5,6.7,No,Single,5.3,3.5,9,2,2.3,99,83
26,Female,3,3.36,4.2,88,6.4,9.5,5.8,0,1.6,No,In a Relationship,5.2,0,12,1,4.2,98,85
23,Male,2,3.71,4.8,98,5.6,6.5,3.1,0,3.4,No,Single,5,0.4,20,2,0.5,100,99
25,Female,3,4,4.1,98,6.2,6.3,2,0.4,0.9,No,Single,4,0.7,8,1,6,96,100
21,Male,4,3.75,4.2,100,7,5.5,1.6,0,4.1,No,Single,3.8,2.1,16,2,4.6,100,95
23,Female,1,2.67,1.1,74,7.4,6.3,4.8,1.9,3.6,No,In a Relationship,3.6,0.9,9,1,4.8,90,73
18,Female,2,3.82,3.6,94,9.1,7.5,4.7,0,0,Yes,Single,2.8,1.4,12,1,2.3,100,95
